# host=127.0.0.1
# port=8080
# clients=50
# requestsPerClient=10
# warmupDiscarded=20
# elapsedSec=3.248639
# throughput=153.910621
# p50Ms=315
# p95Ms=407
timestamp_ms,client_id,req_index,global_req_no,latency_ms,ok
1772136356434,20,1,90,360,true
1772136356434,32,1,87,362,true
1772136356434,7,1,86,364,true
1772136356435,6,1,74,385,true
1772136356437,19,1,72,389,true
1772136356438,47,2,76,385,true
1772136356439,37,1,98,349,true
1772136356439,21,1,95,350,true
1772136356439,48,1,78,382,true
1772136356440,28,2,112,327,true
1772136356440,18,2,75,388,true
1772136356440,22,2,80,378,true
1772136356440,13,1,73,391,true
1772136356440,3,1,81,378,true
1772136356442,42,2,111,331,true
1772136356442,17,1,82,379,true
1772136356447,8,1,103,348,true
1772136356449,24,2,106,345,true
1772136356462,26,1,92,382,true
1772136356465,44,1,85,394,true
1772136356465,30,1,99,374,true
1772136356466,46,1,70,433,true
1772136356466,23,1,100,372,true
1772136356467,25,2,109,361,true
1772136356468,27,2,110,362,true
1772136356468,4,1,102,373,true
1772136356469,0,1,101,374,true
1772136356470,9,2,105,367,true
1772136356474,41,2,113,357,true
1772136356479,5,2,108,374,true
1772136356482,33,2,107,377,true
1772136356492,10,2,114,370,true
1772136356530,2,2,115,380,true
1772136356543,40,2,116,367,true
1772136356590,16,2,117,307,true
1772136356610,45,2,118,291,true
1772136356681,11,2,119,307,true
1772136356695,42,3,147,253,true
1772136356704,30,2,153,239,true
1772136356717,31,3,120,339,true
1772136356723,1,2,125,306,true
1772136356724,6,2,136,288,true
1772136356726,22,3,144,285,true
1772136356726,37,2,139,287,true
1772136356727,17,2,148,285,true
1772136356730,47,3,138,291,true
1772136356731,19,2,137,293,true
1772136356731,43,2,121,328,true
1772136356732,14,2,132,307,true
1772136356732,8,2,149,285,true
1772136356744,38,2,122,336,true
1772136356747,28,3,142,307,true
1772136356749,39,2,131,325,true
1772136356749,3,2,146,309,true
1772136356749,13,2,145,309,true
1772136356751,29,2,129,330,true
1772136356751,36,2,128,331,true
1772136356752,35,2,130,330,true
1772136356752,26,2,151,290,true
1772136356753,21,2,140,313,true
1772136356757,41,3,161,282,true
1772136356759,4,2,158,290,true
1772136356766,12,2,123,352,true
1772136356768,7,2,135,333,true
1772136356769,44,2,152,304,true
1772136356770,48,2,141,330,true
1772136356772,24,3,150,323,true
1772136356776,49,2,124,360,true
1772136356776,20,2,133,342,true
1772136356777,15,2,126,360,true
1772136356778,34,2,127,359,true
1772136356780,27,3,157,311,true
1772136356780,0,2,159,310,true
1772136356780,46,2,154,313,true
1772136356784,18,3,143,344,true
1772136356784,33,3,163,302,true
1772136356784,32,2,134,349,true
1772136356789,9,3,160,319,true
1772136356792,10,3,164,300,true
1772136356793,23,2,155,326,true
1772136356795,25,3,156,327,true
1772136356798,5,3,162,318,true
1772136356853,40,3,166,309,true
1772136356868,2,3,165,338,true
1772136356902,16,3,167,311,true
1772136356931,45,3,168,320,true
1772136357009,11,3,169,327,true
1772136357014,6,3,174,290,true
1772136357027,42,4,170,332,true
1772136357029,43,3,180,297,true
1772136357032,1,3,173,308,true
1772136357037,8,3,182,304,true
1772136357039,17,3,177,311,true
1772136357041,49,3,200,264,true
1772136357045,19,3,179,314,true
1772136357046,44,3,197,276,true
1772136357047,0,3,205,266,true
1772136357047,21,3,192,294,true
1772136357047,13,3,187,298,true
1772136357048,47,4,178,317,true
1772136357049,26,3,191,296,true
1772136357050,36,3,189,298,true
1772136357051,30,3,171,346,true
1772136357057,38,3,183,313,true
1772136357058,31,4,172,340,true
1772136357058,3,3,186,308,true
1772136357060,23,3,212,266,true
1772136357061,4,3,194,302,true
1772136357065,37,3,176,338,true
1772136357066,24,4,199,293,true
1772136357066,22,4,175,340,true
1772136357068,33,4,208,284,true
1772136357068,20,3,201,292,true
1772136357070,41,4,193,312,true
1772136357072,35,3,190,319,true
1772136357074,29,3,188,322,true
1772136357077,32,3,209,292,true
1772136357080,12,3,195,313,true
1772136357080,14,3,181,347,true
1772136357081,28,4,184,333,true
1772136357081,39,3,185,332,true
1772136357083,7,3,196,315,true
1772136357089,15,3,202,311,true
1772136357090,25,4,213,295,true
1772136357091,34,3,203,312,true
1772136357091,5,4,214,293,true
1772136357091,27,4,204,311,true
1772136357097,48,3,198,326,true
1772136357100,10,4,211,307,true
1772136357109,18,4,207,325,true
1772136357119,9,4,210,329,true
1772136357147,46,3,206,366,true
1772136357154,40,4,215,300,true
1772136357181,2,4,216,312,true
1772136357221,16,4,217,318,true
1772136357229,45,4,218,297,true
1772136357267,6,4,220,253,true
1772136357292,11,4,219,283,true
1772136357332,4,4,240,270,true
1772136357332,49,4,226,290,true
1772136357332,22,5,243,266,true
1772136357333,42,5,221,305,true
1772136357334,43,4,222,304,true
1772136357339,39,4,253,258,true
1772136357341,12,4,250,261,true
1772136357342,21,4,230,294,true
1772136357342,36,4,234,292,true
1772136357343,0,4,229,296,true
1772136357347,30,4,235,296,true
1772136357347,15,4,255,258,true
1772136357348,1,4,223,316,true
1772136357350,24,5,242,284,true
1772136357355,35,4,247,283,true
1772136357356,29,4,248,281,true
1772136357357,5,5,258,265,true
1772136357358,38,4,236,301,true
1772136357358,41,5,246,288,true
1772136357360,19,4,227,315,true
1772136357362,7,4,254,278,true
1772136357364,33,5,244,296,true
1772136357367,8,4,224,330,true
1772136357370,17,4,225,330,true
1772136357372,26,4,233,323,true
1772136357373,37,4,241,308,true
1772136357375,47,5,232,327,true
1772136357376,13,4,231,328,true
1772136357377,31,5,237,319,true
1772136357381,23,4,239,321,true
1772136357384,20,4,245,315,true
1772136357384,10,5,261,284,true
1772136357385,25,5,256,295,true
1772136357385,3,4,238,327,true
1772136357391,14,4,251,310,true
1772136357392,28,5,252,311,true
1772136357392,32,4,249,315,true
1772136357395,34,4,257,304,true
1772136357397,27,5,259,305,true
1772136357402,9,5,263,282,true
1772136357402,44,4,228,355,true
1772136357403,48,4,260,306,true
1772136357407,18,5,262,297,true
1772136357430,46,4,264,282,true
1772136357458,40,5,265,304,true
1772136357461,2,5,266,279,true
1772136357501,16,5,267,280,true
1772136357523,45,5,268,294,true
1772136357557,11,5,270,265,true
1772136357584,6,5,269,316,true
1772136357600,12,5,277,259,true
1772136357612,31,6,299,234,true
1772136357614,5,6,287,256,true
1772136357618,39,5,276,278,true
1772136357622,21,5,278,279,true
1772136357630,36,5,279,287,true
1772136357634,1,5,283,286,true
1772136357634,43,5,275,300,true
1772136357642,0,5,280,299,true
1772136357643,8,5,293,275,true
1772136357643,29,5,286,287,true
1772136357644,19,5,290,283,true
1772136357646,4,5,271,314,true
1772136357648,33,6,292,283,true
1772136357650,42,6,274,317,true
1772136357650,22,6,273,317,true
1772136357654,49,5,272,322,true
1772136357655,30,5,281,307,true
1772136357656,24,6,284,305,true
1772136357657,26,5,295,284,true
1772136357659,15,5,282,311,true
1772136357659,41,6,289,300,true
1772136357659,23,5,300,278,true
1772136357661,35,5,285,305,true
1772136357663,47,6,297,288,true
1772136357664,13,5,298,288,true
1772136357666,17,5,294,295,true
1772136357666,3,5,304,281,true
1772136357668,10,6,302,283,true
1772136357668,20,5,301,284,true
1772136357669,34,5,308,274,true
1772136357670,38,5,288,311,true
1772136357673,25,6,303,287,true
1772136357674,14,5,305,283,true
1772136357676,7,5,291,313,true
1772136357677,18,6,313,269,true
1772136357678,32,5,307,285,true
1772136357679,37,5,296,305,true
1772136357679,48,5,312,275,true
1772136357683,44,5,311,281,true
1772136357684,9,6,310,282,true
1772136357707,28,6,306,315,true
1772136357723,27,6,309,325,true
1772136357728,46,5,314,298,true
1772136357737,40,6,315,279,true
1772136357763,2,6,316,302,true
1772136357805,16,6,317,304,true
1772136357836,45,6,318,313,true
1772136357874,6,6,320,290,true
1772136357893,5,7,323,278,true
1772136357893,11,6,319,335,true
1772136357898,39,6,324,280,true
1772136357909,21,6,325,287,true
1772136357924,38,6,352,253,true
1772136357925,36,6,326,295,true
1772136357926,43,6,328,291,true
1772136357930,12,6,321,329,true
1772136357937,31,7,322,324,true
1772136357938,13,6,346,273,true
1772136357941,0,6,329,298,true
1772136357941,24,7,339,285,true
1772136357948,41,7,342,289,true
1772136357951,23,6,343,291,true
1772136357952,19,6,332,308,true
1772136357955,8,6,330,312,true
1772136357963,22,7,336,312,true
1772136357964,26,6,340,307,true
1772136357964,29,6,331,321,true
1772136357967,48,6,359,287,true
1772136357967,14,6,354,292,true
1772136357969,7,6,355,293,true
1772136357969,33,7,334,321,true
1772136357970,4,6,333,323,true
1772136357970,1,6,327,336,true
1772136357975,35,6,344,314,true
1772136357976,47,7,345,312,true
1772136357976,49,6,337,321,true
1772136357976,15,6,341,317,true
1772136357981,42,7,335,330,true
1772136357982,3,6,348,315,true
1772136357985,30,6,338,329,true
1772136357987,17,6,347,321,true
1772136357987,18,7,356,310,true
1772136357989,34,6,351,319,true
1772136357990,44,6,360,306,true
1772136357993,32,6,357,314,true
1772136357993,28,7,362,285,true
1772136357994,10,7,349,325,true
1772136358000,20,6,350,331,true
1772136358003,25,7,353,330,true
1772136358004,9,7,361,319,true
1772136358005,37,6,358,326,true
1772136358019,27,7,363,296,true
1772136358027,46,6,364,298,true
1772136358040,40,7,365,303,true
1772136358051,2,7,366,287,true
1772136358107,16,7,367,301,true
1772136358125,45,7,368,288,true
1772136358163,6,7,369,289,true
1772136358193,23,7,383,241,true
1772136358204,30,7,401,219,true
1772136358212,21,7,373,302,true
1772136358217,5,8,370,324,true
1772136358222,22,8,386,258,true
1772136358227,0,7,380,286,true
1772136358235,7,7,391,266,true
1772136358252,42,8,399,271,true
1772136358258,11,7,371,365,true
1772136358267,15,7,398,290,true
1772136358270,8,7,385,314,true
1772136358273,39,7,372,374,true
1772136358278,12,7,377,347,true
1772136358284,43,7,376,357,true
1772136358287,36,7,375,362,true
1772136358289,4,7,393,319,true
1772136358290,41,8,382,341,true
1772136358297,29,7,388,333,true
1772136358300,24,8,381,358,true
1772136358301,31,8,378,364,true
1772136358305,13,7,379,367,true
1772136358307,1,7,394,336,true
1772136358308,38,7,374,384,true
1772136358308,47,8,396,332,true
1772136358312,35,7,395,336,true
1772136358315,34,7,404,326,true
1772136358327,32,7,406,333,true
1772136358329,19,7,384,376,true
1772136358329,48,7,389,362,true
1772136358332,25,8,410,328,true
1772136358332,17,7,402,345,true
1772136358334,26,7,387,369,true
1772136358338,14,7,390,371,true
1772136358339,3,7,400,356,true
1772136358341,49,7,397,365,true
1772136358342,20,7,409,342,true
1772136358343,33,8,392,373,true
1772136358346,10,8,408,352,true
1772136358350,18,8,403,363,true
1772136358353,44,7,405,362,true
1772136358361,28,8,407,367,true
1772136358364,37,7,412,358,true
1772136358372,2,8,416,320,true
1772136358372,9,8,411,368,true
1772136358388,27,8,413,368,true
1772136358405,40,8,415,365,true
1772136358407,46,7,414,379,true
1772136358511,16,8,417,403,true
1772136358535,45,8,418,410,true
1772136358586,0,8,425,359,true
1772136358594,6,8,419,431,true
1772136358613,5,9,423,396,true
1772136358624,23,8,420,430,true
1772136358625,21,8,422,413,true
1772136358633,22,9,424,411,true
1772136358637,7,8,426,401,true
1772136358640,43,8,433,356,true
1772136358646,42,9,427,393,true
1772136358651,13,8,440,345,true
1772136358652,8,8,430,381,true
1772136358655,36,8,434,367,true
1772136358658,15,8,429,390,true
1772136358658,39,8,431,384,true
1772136358659,24,9,438,358,true
1772136358663,30,8,421,458,true
1772136358666,47,9,443,358,true
1772136358667,41,9,436,377,true
1772136358668,12,8,432,390,true
1772136358670,48,8,448,340,true
1772136358672,11,8,428,413,true
1772136358672,4,8,435,383,true
1772136358676,35,8,444,363,true
1772136358676,3,8,453,337,true
1772136358677,1,8,441,369,true
1772136358678,10,9,457,332,true
1772136358679,49,8,454,337,true
1772136358680,38,8,442,372,true
1772136358682,33,9,456,338,true
1772136358685,34,8,445,370,true
1772136358687,26,8,451,352,true
1772136358688,31,9,439,386,true
1772136358688,17,8,450,355,true
1772136358690,19,8,447,361,true
1772136358690,14,8,452,351,true
1772136358692,25,9,449,360,true
1772136358696,32,8,446,369,true
1772136358704,29,8,437,406,true
1772136358705,28,9,460,343,true
1772136358706,37,8,461,342,true
1772136358708,2,9,462,336,true
1772136358708,20,8,455,366,true
1772136358717,44,8,459,364,true
1772136358718,18,9,458,367,true
1772136358722,9,9,463,349,true
1772136358737,27,9,464,348,true
1772136358757,46,8,466,350,true
1772136358765,40,9,465,359,true
1772136358774,16,9,467,263,true
1772136358799,45,9,468,264,true
1772136358828,0,9,469,241,true
1772136358832,6,9,470,238,true
1772136358848,43,9,474,207,true
1772136358849,7,9,473,211,true
1772136358851,23,9,471,227,true
1772136358853,21,9,472,227,true
1772136358857,13,9,475,206,true
1772136358865,29,9,496,160,true
1772136358866,8,9,476,213,true
1772136358867,20,9,498,158,true
1772136358871,39,9,479,212,true
1772136358872,48,9,482,202,true
1772136358873,34,9,490,187,true
1772136358873,37,9,497,167,true
1772136358874,44,9,499,157,true
1772136358874,32,9,495,178,true
1772136358874,15,9,478,216,true
1772136358876,36,9,477,220,true
1772136358879,1,9,487,202,true
1772136358879,3,9,486,203,true
1772136358880,30,9,480,217,true
1772136358880,26,9,491,193,true
1772136358880,12,9,481,212,true
1772136358880,46,9,500,123,true
1772136358881,49,9,488,202,true
1772136358881,4,9,484,208,true
1772136358881,17,9,492,193,true
1772136358882,19,9,493,191,true
1772136358883,11,9,483,211,true
1772136358884,35,9,485,207,true
1772136358884,38,9,489,203,true
1772136358889,14,9,494,198,true
