# host=127.0.0.1
# port=8080
# clients=50
# requestsPerClient=10
# warmupDiscarded=20
# elapsedSec=3.237459
# throughput=154.442099
# p50Ms=316
# p95Ms=410
timestamp_ms,client_id,req_index,global_req_no,latency_ms,ok
1772136077896,22,2,90,336,true
1772136077897,44,1,101,286,true
1772136077899,7,1,105,282,true
1772136077899,36,1,92,322,true
1772136077902,18,1,104,287,true
1772136077912,26,1,85,370,true
1772136077920,32,1,81,381,true
1772136077920,45,1,80,381,true
1772136077921,38,1,84,381,true
1772136077923,35,1,102,311,true
1772136077925,4,1,87,370,true
1772136077947,48,2,96,350,true
1772136077950,34,2,99,345,true
1772136077952,16,2,97,354,true
1772136077954,3,2,98,353,true
1772136077954,49,1,94,374,true
1772136077972,12,2,110,293,true
1772136077973,43,2,115,234,true
1772136077978,5,2,116,239,true
1772136077987,13,2,107,335,true
1772136077988,39,2,114,275,true
1772136077990,10,2,108,312,true
1772136077998,0,2,109,319,true
1772136078008,37,2,117,266,true
1772136078018,1,2,119,272,true
1772136078020,20,2,120,273,true
1772136078027,25,2,113,316,true
1772136078030,14,2,111,350,true
1772136078030,19,2,112,334,true
1772136078042,17,2,121,292,true
1772136078072,40,2,124,300,true
1772136078072,9,2,123,305,true
1772136078076,15,2,122,313,true
1772136078082,28,2,125,272,true
1772136078111,46,2,132,270,true
1772136078111,8,2,135,247,true
1772136078120,23,2,130,296,true
1772136078123,41,2,127,307,true
1772136078123,47,2,129,301,true
1772136078124,11,2,128,308,true
1772136078128,24,2,131,299,true
1772136078133,29,3,134,282,true
1772136078166,6,2,133,324,true
1772136078173,39,3,162,185,true
1772136078175,2,2,126,360,true
1772136078176,27,2,139,289,true
1772136078178,42,2,141,289,true
1772136078183,33,2,140,295,true
1772136078187,21,3,137,308,true
1772136078189,30,2,138,306,true
1772136078195,48,3,153,248,true
1772136078199,12,3,158,226,true
1772136078208,22,3,142,312,true
1772136078209,7,2,144,309,true
1772136078209,44,2,143,312,true
1772136078212,18,2,146,309,true
1772136078213,31,2,136,338,true
1772136078230,35,2,151,306,true
1772136078232,13,3,161,245,true
1772136078233,43,3,159,259,true
1772136078248,16,3,155,295,true
1772136078250,26,2,147,337,true
1772136078260,34,3,154,310,true
1772136078264,36,2,145,364,true
1772136078267,32,2,148,347,true
1772136078273,45,2,149,353,true
1772136078274,49,2,157,320,true
1772136078275,38,2,150,353,true
1772136078294,3,3,156,340,true
1772136078298,4,2,152,372,true
1772136078313,37,3,165,305,true
1772136078314,25,3,168,287,true
1772136078321,5,3,160,343,true
1772136078323,10,3,163,332,true
1772136078329,8,3,177,217,true
1772136078331,0,3,164,332,true
1772136078333,20,3,167,313,true
1772136078339,14,3,169,309,true
1772136078343,1,3,166,324,true
1772136078372,40,3,172,300,true
1772136078373,19,3,170,342,true
1772136078374,17,3,171,331,true
1772136078378,15,3,174,302,true
1772136078379,9,3,173,307,true
1772136078388,46,3,176,277,true
1772136078390,41,3,179,267,true
1772136078398,11,3,181,274,true
1772136078420,47,3,180,296,true
1772136078432,28,3,175,350,true
1772136078444,23,3,178,323,true
1772136078449,29,4,183,315,true
1772136078449,24,3,182,321,true
1772136078465,6,3,184,298,true
1772136078469,21,4,190,281,true
1772136078482,44,3,196,272,true
1772136078495,13,4,200,262,true
1772136078495,43,4,201,262,true
1772136078499,7,3,195,290,true
1772136078503,30,3,191,313,true
1772136078506,33,3,189,323,true
1772136078525,27,3,187,349,true
1772136078525,39,4,185,352,true
1772136078533,35,3,199,302,true
1772136078536,18,3,197,323,true
1772136078536,22,4,194,327,true
1772136078549,26,3,203,299,true
1772136078559,42,3,188,381,true
1772136078563,48,4,192,367,true
1772136078567,31,3,198,354,true
1772136078574,34,4,204,313,true
1772136078575,12,4,193,376,true
1772136078577,16,4,202,328,true
1772136078590,32,3,206,322,true
1772136078595,49,3,208,320,true
1772136078605,5,4,214,283,true
1772136078613,36,3,205,349,true
1772136078639,40,4,221,266,true
1772136078640,8,4,216,311,true
1772136078641,10,4,215,318,true
1772136078644,9,4,225,264,true
1772136078649,15,4,224,270,true
1772136078651,25,4,213,336,true
1772136078653,20,4,218,320,true
1772136078657,37,4,212,343,true
1772136078661,45,3,207,387,true
1772136078672,38,3,209,396,true
1772136078673,1,4,220,330,true
1772136078685,17,4,223,310,true
1772136078686,3,4,210,391,true
1772136078688,41,4,227,297,true
1772136078695,4,3,211,396,true
1772136078695,14,4,219,355,true
1772136078696,2,3,186,520,true
1772136078705,19,4,222,332,true
1772136078719,46,4,226,330,true
1772136078719,0,4,217,388,true
1772136078725,23,4,231,280,true
1772136078731,28,4,230,298,true
1772136078742,24,4,233,293,true
1772136078767,43,5,238,271,true
1772136078767,13,5,237,272,true
1772136078768,11,4,228,369,true
1772136078769,44,4,236,287,true
1772136078779,6,4,234,313,true
1772136078779,7,4,239,280,true
1772136078788,47,4,229,368,true
1772136078792,30,4,240,289,true
1772136078800,29,5,232,351,true
1772136078811,21,5,235,342,true
1772136078836,33,4,241,329,true
1772136078839,5,5,256,234,true
1772136078860,27,4,242,334,true
1772136078874,22,5,246,337,true
1772136078875,35,4,244,342,true
1772136078878,31,4,250,311,true
1772136078884,36,4,257,271,true
1772136078887,26,4,247,338,true
1772136078898,34,5,251,324,true
1772136078902,14,5,273,206,true
1772136078906,18,4,245,370,true
1772136078922,39,5,243,396,true
1772136078923,12,5,252,347,true
1772136078925,42,4,248,365,true
1772136078925,16,5,253,348,true
1772136078932,32,4,254,341,true
1772136078955,48,5,249,392,true
1772136078966,23,5,278,241,true
1772136078976,41,5,271,288,true
1772136078984,8,5,259,343,true
1772136078985,49,4,255,390,true
1772136078986,10,5,260,345,true
1772136078992,28,5,279,260,true
1772136078993,25,5,263,341,true
1772136079015,17,5,269,329,true
1772136079018,40,5,258,379,true
1772136079027,2,4,274,331,true
1772136079027,45,4,266,366,true
1772136079034,19,5,275,329,true
1772136079035,1,5,268,361,true
1772136079035,9,5,261,391,true
1772136079036,15,5,262,387,true
1772136079040,37,5,265,382,true
1772136079050,3,5,270,363,true
1772136079057,20,5,264,403,true
1772136079061,24,5,280,318,true
1772136079064,0,5,277,344,true
1772136079073,38,4,267,401,true
1772136079080,33,5,291,243,true
1772136079080,43,6,281,312,true
1772136079081,4,4,272,386,true
1772136079085,13,6,282,317,true
1772136079087,46,5,276,367,true
1772136079099,7,5,286,320,true
1772136079110,44,5,284,340,true
1772136079124,6,5,285,345,true
1772136079141,31,5,296,262,true
1772136079144,35,5,295,269,true
1772136079145,11,5,283,377,true
1772136079146,36,5,297,262,true
1772136079147,34,6,299,248,true
1772136079148,21,6,290,336,true
1772136079151,30,5,288,358,true
1772136079155,23,6,308,188,true
1772136079157,27,5,293,297,true
1772136079183,47,5,287,394,true
1772136079188,29,6,289,387,true
1772136079201,22,6,294,327,true
1772136079204,5,6,292,364,true
1772136079211,14,6,300,309,true
1772136079229,26,5,298,341,true
1772136079242,32,5,306,310,true
1772136079242,39,6,302,320,true
1772136079250,42,5,304,325,true
1772136079253,41,6,309,277,true
1772136079261,16,6,305,336,true
1772136079268,25,6,314,275,true
1772136079269,45,5,318,241,true
1772136079270,8,6,310,286,true
1772136079272,28,6,313,280,true
1772136079278,48,6,307,321,true
1772136079283,18,5,301,376,true
1772136079291,12,6,303,367,true
1772136079305,10,6,312,319,true
1772136079334,2,5,317,307,true
1772136079341,9,6,321,305,true
1772136079395,36,6,340,248,true
1772136079408,17,6,315,393,true
1772136079418,3,6,324,368,true
1772136079422,24,6,326,361,true
1772136079424,0,6,327,359,true
1772136079424,40,6,316,405,true
1772136079425,13,7,332,340,true
1772136079433,1,6,320,397,true
1772136079434,20,6,325,376,true
1772136079436,46,6,333,348,true
1772136079445,7,6,334,345,true
1772136079449,33,6,329,369,true
1772136079449,15,6,322,412,true
1772136079452,37,6,323,412,true
1772136079454,19,6,319,419,true
1772136079470,38,5,328,396,true
1772136079475,26,6,351,245,true
1772136079477,44,6,335,367,true
1772136079490,35,6,338,346,true
1772136079495,30,6,343,343,true
1772136079495,6,6,336,370,true
1772136079502,4,5,331,420,true
1772136079503,43,7,330,423,true
1772136079504,21,7,342,355,true
1772136079504,49,5,311,518,true
1772136079506,23,7,344,350,true
1772136079516,11,6,339,370,true
1772136079519,31,6,337,377,true
1772136079533,34,7,341,385,true
1772136079543,41,7,355,289,true
1772136079559,47,6,346,375,true
1772136079566,16,7,356,305,true
1772136079567,27,6,345,410,true
1772136079572,22,7,348,370,true
1772136079573,29,7,347,384,true
1772136079574,14,7,350,363,true
1772136079575,5,7,349,371,true
1772136079576,32,6,352,333,true
1772136079588,25,7,357,319,true
1772136079606,42,6,354,356,true
1772136079621,8,7,359,350,true
1772136079625,28,7,360,352,true
1772136079637,18,6,362,354,true
1772136079650,45,6,358,380,true
1772136079669,9,7,366,328,true
1772136079673,48,7,361,395,true
1772136079674,10,7,364,368,true
1772136079675,2,6,365,340,true
1772136079679,1,7,374,245,true
1772136079688,36,7,367,293,true
1772136079696,12,7,363,405,true
1772136079708,43,8,389,204,true
1772136079716,40,7,372,291,true
1772136079717,17,7,368,309,true
1772136079728,37,7,380,275,true
1772136079743,11,7,393,227,true
1772136079744,24,7,370,321,true
1772136079752,30,7,386,257,true
1772136079752,46,7,376,316,true
1772136079758,35,7,385,267,true
1772136079764,21,8,390,260,true
1772136079770,38,6,382,299,true
1772136079779,4,6,388,277,true
1772136079780,0,7,371,356,true
1772136079783,44,7,384,306,true
1772136079786,3,7,369,367,true
1772136079786,13,8,373,361,true
1772136079793,6,7,387,297,true
1772136079795,23,8,392,289,true
1772136079808,20,7,375,373,true
1772136079808,7,7,377,362,true
1772136079810,49,6,391,305,true
1772136079814,33,7,378,365,true
1772136079817,29,8,401,244,true
1772136079818,19,7,381,363,true
1772136079821,26,7,383,346,true
1772136079835,15,7,379,385,true
1772136079839,39,7,353,597,true
1772136079849,34,8,395,316,true
1772136079852,42,7,406,246,true
1772136079853,41,8,396,310,true
1772136079861,5,8,403,285,true
1772136079863,31,7,394,343,true
1772136079877,47,7,397,318,true
1772136079889,28,8,408,263,true
1772136079893,8,8,407,272,true
1772136079904,14,8,402,330,true
1772136079908,22,8,400,336,true
1772136079909,16,8,398,342,true
1772136079913,27,7,399,345,true
1772136079914,25,8,405,325,true
1772136079930,10,8,413,256,true
1772136079936,32,7,404,359,true
1772136079947,43,9,418,239,true
1772136079960,35,8,426,202,true
1772136079961,18,7,409,324,true
1772136079963,45,7,410,312,true
1772136079988,24,8,423,244,true
1772136079989,1,8,415,309,true
1772136079997,9,8,411,327,true
1772136080000,37,8,421,272,true
1772136080004,17,8,420,286,true
1772136080015,36,8,416,326,true
1772136080017,40,8,419,301,true
1772136080018,12,8,417,321,true
1772136080026,48,8,412,352,true
1772136080036,2,7,414,361,true
1772136080045,11,8,422,301,true
1772136080065,13,9,433,278,true
1772136080070,30,8,424,318,true
1772136080073,0,8,430,293,true
1772136080075,38,7,428,304,true
1772136080079,21,9,427,315,true
1772136080094,49,7,438,283,true
1772136080103,4,7,429,324,true
1772136080107,3,8,432,321,true
1772136080110,5,9,448,248,true
1772136080110,23,9,435,315,true
1772136080125,41,9,447,271,true
1772136080126,47,8,450,248,true
1772136080129,42,8,446,276,true
1772136080131,44,8,431,347,true
1772136080135,6,8,434,342,true
1772136080137,35,9,460,176,true
1772136080138,26,8,442,317,true
1772136080142,31,8,449,278,true
1772136080148,29,9,440,331,true
1772136080149,20,8,436,340,true
1772136080152,39,8,444,313,true
1772136080153,7,8,437,345,true
1772136080155,28,9,451,266,true
1772136080162,33,8,439,348,true
1772136080165,34,9,445,316,true
1772136080167,19,8,441,348,true
1772136080182,8,9,452,289,true
1772136080187,15,8,443,352,true
1772136080202,14,9,453,297,true
1772136080203,22,9,454,294,true
1772136080206,32,8,459,269,true
1772136080207,10,9,458,276,true
1772136080208,46,8,425,455,true
1772136080220,16,9,455,310,true
1772136080221,17,9,467,217,true
1772136080223,37,9,466,222,true
1772136080224,18,8,461,262,true
1772136080224,1,9,464,235,true
1772136080224,25,9,457,310,true
1772136080225,27,8,456,311,true
1772136080225,24,9,463,237,true
1772136080239,40,9,469,222,true
1772136080243,9,9,465,246,true
1772136080244,45,8,462,280,true
1772136080250,0,9,475,176,true
1772136080251,12,9,470,233,true
1772136080259,36,9,468,244,true
1772136080260,30,9,474,189,true
1772136080261,38,8,476,186,true
1772136080264,48,9,471,237,true
1772136080265,2,8,472,228,true
1772136080270,4,8,478,166,true
1772136080271,3,9,479,164,true
1772136080272,31,9,485,129,true
1772136080272,49,8,477,178,true
1772136080279,11,9,473,234,true
1772136080289,47,9,480,163,true
1772136080290,42,9,481,160,true
1772136080290,44,9,482,159,true
1772136080293,6,9,483,157,true
1772136080295,26,9,484,156,true
1772136080298,39,9,487,145,true
1772136080300,20,9,486,151,true
1772136080303,7,9,488,150,true
1772136080304,19,9,490,137,true
1772136080305,27,9,495,80,true
1772136080305,33,9,489,143,true
1772136080306,46,9,493,98,true
1772136080308,32,9,492,102,true
1772136080308,18,9,494,84,true
1772136080309,15,9,491,121,true
1772136080314,45,9,496,70,true
1772136080322,38,9,497,60,true
1772136080323,2,9,498,58,true
1772136080326,4,9,499,55,true
1772136080326,49,9,500,54,true
