# host=127.0.0.1
# port=8080
# clients=50
# requestsPerClient=20
# warmupDiscarded=20
# elapsedSec=10.400263
# throughput=96.151416
# p50Ms=516
# p95Ms=524
timestamp_ms,client_id,req_index,global_req_no,latency_ms,ok
1772303652205,11,3,199,519,true
1772303652205,23,3,198,519,true
1772303652205,20,3,197,519,true
1772303652206,48,3,196,520,true
1772303652206,45,3,200,520,true
1772303652292,39,4,202,514,true
1772303652292,13,4,201,514,true
1772303652301,16,4,205,514,true
1772303652301,18,4,203,515,true
1772303652303,37,4,204,517,true
1772303652307,6,4,210,515,true
1772303652308,0,4,206,515,true
1772303652308,41,4,207,515,true
1772303652308,43,4,209,515,true
1772303652308,30,4,208,515,true
1772303652397,24,4,211,514,true
1772303652397,12,4,212,514,true
1772303652403,3,4,213,517,true
1772303652404,33,4,214,517,true
1772303652407,9,4,215,517,true
1772303652409,47,4,216,517,true
1772303652409,27,4,217,513,true
1772303652409,10,4,218,513,true
1772303652409,32,4,219,513,true
1772303652410,49,4,220,513,true
1772303652498,36,4,222,514,true
1772303652498,17,4,221,514,true
1772303652504,21,4,223,513,true
1772303652504,31,4,224,513,true
1772303652508,29,4,225,516,true
1772303652510,38,4,226,511,true
1772303652510,40,4,227,510,true
1772303652510,28,4,228,510,true
1772303652510,19,4,229,510,true
1772303652510,14,4,230,510,true
1772303652601,25,4,231,515,true
1772303652601,8,4,232,515,true
1772303652607,35,4,234,515,true
1772303652607,15,4,233,515,true
1772303652612,42,4,238,507,true
1772303652612,44,4,236,507,true
1772303652612,34,4,237,507,true
1772303652612,46,4,235,515,true
1772303652612,5,4,239,507,true
1772303652612,7,4,240,507,true
1772303652702,1,4,241,511,true
1772303652703,26,4,242,512,true
1772303652711,22,4,244,514,true
1772303652711,2,4,243,514,true
1772303652717,23,4,247,511,true
1772303652717,4,4,245,519,true
1772303652717,20,4,248,511,true
1772303652717,11,4,246,511,true
1772303652718,45,4,250,511,true
1772303652718,48,4,249,512,true
1772303652807,39,5,251,514,true
1772303652807,13,5,252,514,true
1772303652812,16,5,253,511,true
1772303652812,18,5,254,511,true
1772303652817,37,5,255,514,true
1772303652818,6,5,256,510,true
1772303652818,0,5,257,510,true
1772303652818,41,5,258,510,true
1772303652818,43,5,259,510,true
1772303652818,30,5,260,510,true
1772303652908,12,5,262,511,true
1772303652908,24,5,261,511,true
1772303652916,33,5,264,512,true
1772303652916,3,5,263,512,true
1772303652922,32,5,269,512,true
1772303652922,27,5,267,512,true
1772303652922,10,5,268,512,true
1772303652923,9,5,265,515,true
1772303652923,49,5,270,513,true
1772303652923,47,5,266,513,true
1772303653012,36,5,271,513,true
1772303653012,17,5,272,513,true
1772303653020,21,5,273,515,true
1772303653020,31,5,274,515,true
1772303653025,28,5,278,514,true
1772303653025,40,5,277,514,true
1772303653025,38,5,276,514,true
1772303653025,29,5,275,517,true
1772303653029,19,5,279,518,true
1772303653029,14,5,280,518,true
1772303653113,8,5,282,511,true
1772303653113,25,5,281,511,true
1772303653124,15,5,284,516,true
1772303653125,35,5,283,516,true
1772303653131,42,5,285,518,true
1772303653131,5,5,289,518,true
1772303653131,7,5,290,518,true
1772303653131,46,5,288,518,true
1772303653131,44,5,286,518,true
1772303653131,34,5,287,518,true
1772303653215,1,5,291,512,true
1772303653215,26,5,292,511,true
1772303653228,22,5,293,516,true
1772303653228,2,5,294,517,true
1772303653231,23,5,295,514,true
1772303653231,11,5,298,514,true
1772303653231,20,5,297,514,true
1772303653231,4,5,296,514,true
1772303653232,45,5,299,514,true
1772303653232,48,5,300,514,true
1772303653319,39,6,301,512,true
1772303653319,13,6,302,512,true
1772303653333,18,6,304,521,true
1772303653333,16,6,303,521,true
1772303653333,37,6,305,516,true
1772303653334,30,6,310,515,true
1772303653337,43,6,309,518,true
1772303653337,6,6,306,518,true
1772303653337,0,6,307,518,true
1772303653337,41,6,308,518,true
1772303653424,24,6,312,515,true
1772303653424,12,6,311,515,true
1772303653439,9,6,318,515,true
1772303653439,33,6,313,522,true
1772303653439,3,6,314,522,true
1772303653439,10,6,317,516,true
1772303653441,32,6,315,518,true
1772303653441,27,6,316,518,true
1772303653441,47,6,320,518,true
1772303653441,49,6,319,518,true
1772303653525,17,6,322,512,true
1772303653530,36,6,321,517,true
1772303653544,21,6,323,524,true
1772303653544,28,6,325,519,true
1772303653544,38,6,327,519,true
1772303653544,40,6,326,519,true
1772303653544,31,6,324,524,true
1772303653545,29,6,328,520,true
1772303653545,19,6,329,516,true
1772303653545,14,6,330,516,true
1772303653629,25,6,332,516,true
1772303653632,8,6,331,519,true
1772303653647,15,6,333,522,true
1772303653650,7,6,337,519,true
1772303653650,44,6,339,519,true
1772303653650,35,6,334,525,true
1772303653650,5,6,336,519,true
1772303653650,46,6,338,519,true
1772303653650,42,6,335,519,true
1772303653650,34,6,340,519,true
1772303653731,26,6,342,516,true
1772303653733,1,6,341,518,true
1772303653751,23,6,345,519,true
1772303653751,11,6,346,519,true
1772303653751,20,6,347,519,true
1772303653751,2,6,344,522,true
1772303653751,22,6,343,522,true
1772303653751,4,6,348,519,true
1772303653751,45,6,349,519,true
1772303653752,48,6,350,519,true
1772303653837,13,7,352,517,true
1772303653837,39,7,351,517,true
1772303653851,37,7,355,518,true
1772303653852,18,7,353,518,true
1772303653852,16,7,354,518,true
1772303653852,43,7,357,515,true
1772303653852,30,7,356,518,true
1772303653858,6,7,358,520,true
1772303653858,41,7,360,520,true
1772303653858,0,7,359,520,true
1772303653941,12,7,362,516,true
1772303653941,24,7,361,516,true
1772303653956,10,7,366,517,true
1772303653957,3,7,365,518,true
1772303653957,33,7,364,518,true
1772303653957,9,7,363,518,true
1772303653957,47,7,369,515,true
1772303653958,27,7,368,516,true
1772303653958,32,7,367,517,true
1772303653959,49,7,370,517,true
1772303654042,36,7,372,512,true
1772303654042,17,7,371,517,true
1772303654058,21,7,373,513,true
1772303654058,40,7,376,513,true
1772303654058,38,7,375,513,true
1772303654058,28,7,374,513,true
1772303654058,31,7,377,513,true
1772303654059,19,7,379,513,true
1772303654064,29,7,378,518,true
1772303654064,14,7,380,518,true
1772303654147,8,7,382,514,true
1772303654147,25,7,381,517,true
1772303654159,15,7,383,512,true
1772303654159,7,7,385,509,true
1772303654159,44,7,384,509,true
1772303654164,42,7,389,513,true
1772303654164,5,7,387,513,true
1772303654164,46,7,388,514,true
1772303654168,34,7,390,518,true
1772303654169,35,7,386,519,true
1772303654252,26,7,391,520,true
1772303654252,1,7,392,518,true
1772303654262,4,7,398,511,true
1772303654263,20,7,395,511,true
1772303654263,2,7,396,511,true
1772303654269,23,7,394,518,true
1772303654269,22,7,397,517,true
1772303654269,11,7,393,518,true
1772303654273,45,7,399,521,true
1772303654274,48,7,400,522,true
1772303654354,39,8,402,517,true
1772303654354,13,8,401,517,true
1772303654367,37,8,403,515,true
1772303654367,16,8,405,514,true
1772303654367,18,8,404,514,true
1772303654373,30,8,407,521,true
1772303654373,0,8,410,515,true
1772303654373,43,8,406,521,true
1772303654373,6,8,408,515,true
1772303654378,41,8,409,519,true
1772303654458,12,8,411,516,true
1772303654458,24,8,412,516,true
1772303654470,3,8,414,513,true
1772303654470,10,8,413,513,true
1772303654470,9,8,416,512,true
1772303654477,33,8,415,520,true
1772303654477,32,8,419,518,true
1772303654477,27,8,418,519,true
1772303654477,47,8,417,520,true
