# host=127.0.0.1
# port=8080
# clients=50
# requestsPerClient=10
# warmupDiscarded=20
# elapsedSec=3.699868
# throughput=135.139953
# p50Ms=358
# p95Ms=423
timestamp_ms,client_id,req_index,global_req_no,latency_ms,ok
1772303991258,24,1,61,362,true
1772303991259,39,1,63,362,true
1772303991259,13,1,64,362,true
1772303991261,46,1,65,364,true
1772303991293,36,1,66,362,true
1772303991293,32,1,67,361,true
1772303991294,41,1,69,362,true
1772303991295,20,1,68,362,true
1772303991297,12,1,70,364,true
1772303991329,38,1,71,361,true
1772303991329,30,1,72,361,true
1772303991330,27,1,74,362,true
1772303991331,35,1,73,362,true
1772303991333,10,1,75,364,true
1772303991365,11,1,76,361,true
1772303991365,7,1,77,361,true
1772303991366,16,1,78,361,true
1772303991366,40,1,79,361,true
1772303991368,37,1,80,363,true
1772303991401,22,1,82,361,true
1772303991401,17,1,81,362,true
1772303991401,29,1,83,361,true
1772303991402,6,1,84,361,true
1772303991404,9,1,85,363,true
1772303991437,14,1,87,360,true
1772303991437,26,1,86,360,true
1772303991437,15,1,89,360,true
1772303991438,8,1,88,360,true
1772303991440,1,1,90,362,true
1772303991472,18,1,91,359,true
1772303991473,4,1,93,358,true
1772303991473,5,1,92,358,true
1772303991473,47,1,94,358,true
1772303991475,3,1,95,357,true
1772303991508,2,1,96,357,true
1772303991509,44,1,97,358,true
1772303991509,48,1,99,357,true
1772303991509,23,1,98,357,true
1772303991511,31,1,100,356,true
1772303991544,21,2,102,358,true
1772303991544,45,2,101,358,true
1772303991545,0,2,103,357,true
1772303991545,42,2,104,357,true
1772303991547,33,2,105,357,true
1772303991580,28,2,106,358,true
1772303991580,49,2,107,358,true
1772303991581,43,2,108,357,true
1772303991581,34,2,109,357,true
1772303991583,19,2,110,357,true
1772303991616,25,2,111,358,true
1772303991616,39,2,113,357,true
1772303991616,24,2,112,358,true
1772303991617,13,2,114,357,true
1772303991619,46,2,115,357,true
1772303991651,32,2,117,357,true
1772303991652,36,2,116,358,true
1772303991652,41,2,118,357,true
1772303991652,20,2,119,357,true
1772303991655,12,2,120,357,true
1772303991687,38,2,121,357,true
1772303991688,30,2,122,358,true
1772303991688,27,2,123,357,true
1772303991688,35,2,124,357,true
1772303991690,10,2,125,357,true
1772303991723,7,2,127,358,true
1772303991724,40,2,129,358,true
1772303991724,11,2,126,359,true
1772303991724,16,2,128,358,true
1772303991726,37,2,130,357,true
1772303991760,22,2,131,358,true
1772303991760,17,2,132,358,true
1772303991761,29,2,133,359,true
1772303991761,6,2,134,358,true
1772303991762,9,2,135,358,true
1772303991796,14,2,136,359,true
1772303991796,26,2,137,358,true
1772303991796,15,2,138,359,true
1772303991797,8,2,139,359,true
1772303991798,1,2,140,358,true
1772303991832,18,2,141,359,true
1772303991832,4,2,142,359,true
1772303991833,5,2,143,359,true
1772303991833,47,2,144,359,true
1772303991835,3,2,145,359,true
1772303991868,2,2,146,360,true
1772303991869,44,2,147,360,true
1772303991869,48,2,148,360,true
1772303991870,23,2,149,360,true
1772303991871,31,2,150,359,true
1772303991905,21,3,151,360,true
1772303991905,45,3,152,361,true
1772303991907,42,3,154,361,true
1772303991907,0,3,153,362,true
1772303991908,33,3,155,360,true
1772303991941,28,3,156,360,true
1772303991941,49,3,157,360,true
1772303991942,43,3,158,361,true
1772303991943,34,3,159,362,true
1772303991944,19,3,160,360,true
1772303991977,39,3,162,360,true
1772303991977,25,3,161,361,true
1772303991978,24,3,163,361,true
1772303991979,13,3,164,362,true
1772303991979,46,3,165,360,true
1772303992013,32,3,166,361,true
1772303992013,36,3,167,361,true
1772303992014,41,3,168,361,true
1772303992014,20,3,169,361,true
1772303992015,12,3,170,360,true
1772303992048,38,3,171,360,true
1772303992049,30,3,172,360,true
1772303992049,27,3,173,361,true
1772303992050,35,3,174,361,true
1772303992051,10,3,175,360,true
1772303992085,40,3,177,360,true
1772303992085,11,3,178,360,true
1772303992085,7,3,176,361,true
1772303992086,16,3,179,361,true
1772303992088,37,3,180,361,true
1772303992121,22,3,181,360,true
1772303992121,17,3,182,360,true
1772303992121,29,3,183,360,true
1772303992121,6,3,184,360,true
1772303992124,9,3,185,361,true
1772303992156,14,3,186,360,true
1772303992156,26,3,187,360,true
1772303992157,15,3,188,360,true
1772303992157,8,3,189,359,true
1772303992159,1,3,190,361,true
1772303992192,18,3,191,360,true
1772303992192,4,3,192,359,true
1772303992193,47,3,194,359,true
1772303992193,5,3,193,360,true
1772303992195,3,3,195,360,true
1772303992228,2,3,196,359,true
1772303992228,44,3,197,359,true
1772303992228,48,3,198,359,true
1772303992229,23,3,199,359,true
1772303992230,31,3,200,359,true
1772303992264,21,4,201,358,true
1772303992264,42,4,203,357,true
1772303992264,45,4,202,358,true
1772303992265,0,4,204,358,true
1772303992266,33,4,205,358,true
1772303992300,49,4,207,358,true
1772303992300,28,4,206,358,true
1772303992300,43,4,208,357,true
1772303992301,34,4,209,358,true
1772303992303,19,4,210,359,true
1772303992336,25,4,212,359,true
1772303992336,39,4,211,359,true
1772303992336,24,4,213,358,true
1772303992337,13,4,214,358,true
1772303992339,46,4,215,359,true
1772303992372,32,4,216,359,true
1772303992372,41,4,218,358,true
1772303992372,36,4,217,359,true
1772303992373,20,4,219,358,true
1772303992375,12,4,220,359,true
1772303992408,30,4,222,359,true
1772303992408,38,4,221,359,true
1772303992408,27,4,223,359,true
1772303992409,35,4,224,359,true
1772303992411,10,4,225,360,true
1772303992444,40,4,226,358,true
1772303992444,11,4,227,358,true
1772303992444,7,4,228,358,true
1772303992445,16,4,229,358,true
1772303992447,37,4,230,358,true
1772303992479,17,4,232,358,true
1772303992479,22,4,231,358,true
1772303992480,29,4,233,359,true
1772303992480,6,4,234,359,true
1772303992482,9,4,235,358,true
1772303992515,26,4,237,358,true
1772303992515,14,4,236,358,true
1772303992516,8,4,239,358,true
1772303992516,15,4,238,359,true
1772303992518,1,4,240,359,true
1772303992551,18,4,241,358,true
1772303992551,4,4,242,359,true
1772303992552,47,4,243,358,true
1772303992552,5,4,244,358,true
1772303992554,3,4,245,359,true
1772303992586,2,4,246,358,true
1772303992587,44,4,247,358,true
1772303992587,23,4,249,358,true
1772303992587,48,4,248,359,true
1772303992590,31,4,250,359,true
1772303992622,42,5,252,358,true
1772303992622,21,5,251,358,true
1772303992623,0,5,254,358,true
1772303992623,45,5,253,359,true
1772303992625,33,5,255,358,true
1772303992658,49,5,256,357,true
1772303992658,43,5,258,358,true
1772303992659,28,5,257,358,true
1772303992660,34,5,259,358,true
1772303992661,19,5,260,358,true
1772303992694,39,5,262,357,true
1772303992694,24,5,263,357,true
1772303992695,25,5,261,358,true
1772303992696,13,5,264,358,true
1772303992697,46,5,265,357,true
1772303992730,32,5,266,357,true
1772303992730,41,5,267,357,true
1772303992731,36,5,268,358,true
1772303992732,20,5,269,358,true
1772303992732,12,5,270,357,true
1772303992765,30,5,271,357,true
1772303992766,38,5,272,357,true
1772303992766,27,5,273,357,true
1772303992767,35,5,274,357,true
1772303992768,10,5,275,356,true
1772303992802,40,5,276,358,true
1772303992803,16,5,279,358,true
1772303992804,11,5,277,360,true
1772303992804,7,5,278,359,true
1772303992805,37,5,280,357,true
1772303992838,17,5,281,358,true
1772303992839,22,5,282,360,true
1772303992840,29,5,283,359,true
1772303992840,6,5,284,360,true
1772303992841,9,5,285,358,true
1772303992874,26,5,286,358,true
1772303992875,8,5,288,359,true
1772303992875,14,5,287,359,true
1772303992876,15,5,289,359,true
1772303992876,1,5,290,358,true
1772303992909,18,5,291,358,true
1772303992911,4,5,292,359,true
1772303992911,47,5,293,359,true
1772303992911,5,5,294,359,true
1772303992912,3,5,295,358,true
1772303992945,2,5,296,358,true
1772303992947,44,5,297,360,true
1772303992947,48,5,299,359,true
1772303992947,23,5,298,359,true
1772303992948,31,5,300,358,true
1772303992981,21,6,302,358,true
1772303992982,42,6,301,359,true
1772303992982,45,6,304,358,true
1772303992983,0,6,303,359,true
1772303992983,33,6,305,358,true
1772303993016,43,6,307,358,true
1772303993018,49,6,306,359,true
1772303993018,28,6,308,359,true
1772303993019,34,6,309,358,true
1772303993019,19,6,310,357,true
1772303993052,39,6,311,357,true
1772303993053,24,6,312,359,true
1772303993054,25,6,313,359,true
1772303993054,13,6,314,358,true
1772303993055,46,6,315,358,true
1772303993088,32,6,316,357,true
1772303993089,41,6,317,359,true
1772303993090,36,6,318,359,true
1772303993090,20,6,319,358,true
1772303993091,12,6,320,358,true
1772303993124,30,6,321,358,true
1772303993125,38,6,322,359,true
1772303993126,27,6,323,359,true
1772303993126,10,6,325,358,true
1772303993127,35,6,324,359,true
1772303993160,40,6,326,358,true
1772303993161,16,6,327,357,true
1772303993162,11,6,328,358,true
1772303993162,7,6,329,358,true
1772303993163,37,6,330,358,true
1772303993196,17,6,331,358,true
1772303993198,22,6,332,358,true
1772303993198,6,6,334,357,true
1772303993198,29,6,333,358,true
1772303993199,9,6,335,358,true
1772303993232,26,6,336,358,true
1772303993234,8,6,337,358,true
1772303993234,15,6,339,358,true
1772303993234,14,6,338,358,true
1772303993235,1,6,340,358,true
1772303993268,18,6,341,358,true
1772303993269,47,6,343,358,true
1772303993270,4,6,342,358,true
1772303993270,5,6,344,358,true
1772303993271,3,6,345,358,true
1772303993303,2,6,346,358,true
1772303993305,48,6,348,358,true
1772303993305,44,6,347,358,true
1772303993305,23,6,349,358,true
1772303993307,31,6,350,358,true
1772303993339,21,7,351,358,true
1772303993341,45,7,353,358,true
1772303993341,42,7,352,358,true
1772303993341,0,7,354,358,true
1772303993342,33,7,355,358,true
1772303993376,43,7,356,359,true
1772303993377,34,7,359,358,true
1772303993377,28,7,358,359,true
1772303993378,49,7,357,360,true
1772303993378,19,7,360,359,true
1772303993411,39,7,361,359,true
1772303993412,24,7,362,358,true
1772303993413,25,7,363,359,true
1772303993414,13,7,364,359,true
1772303993414,46,7,365,359,true
1772303993447,32,7,366,359,true
1772303993448,41,7,367,358,true
1772303993449,36,7,368,358,true
1772303993449,20,7,369,359,true
1772303993450,12,7,370,359,true
1772303993483,30,7,371,359,true
1772303993484,38,7,372,358,true
1772303993485,27,7,373,358,true
1772303993485,10,7,374,358,true
1772303993485,35,7,375,358,true
1772303993577,40,7,376,416,true
1772303993585,11,7,378,422,true
1772303993585,16,7,377,423,true
1772303993587,7,7,379,424,true
1772303993588,37,7,380,424,true
1772303993614,17,7,381,417,true
1772303993621,22,7,382,422,true
1772303993621,6,7,383,423,true
1772303993622,29,7,384,424,true
1772303993624,9,7,385,424,true
1772303993650,26,7,386,417,true
1772303993657,8,7,387,423,true
1772303993657,15,7,388,422,true
1772303993658,14,7,389,424,true
1772303993660,1,7,390,424,true
1772303993685,18,7,391,417,true
1772303993692,47,7,392,423,true
1772303993693,4,7,393,422,true
1772303993694,5,7,394,424,true
1772303993696,3,7,395,424,true
1772303993721,2,7,396,417,true
1772303993728,48,7,397,423,true
1772303993728,44,7,398,423,true
1772303993730,23,7,399,424,true
1772303993732,31,7,400,424,true
1772303993757,21,8,401,417,true
1772303993764,42,8,403,423,true
1772303993764,45,8,402,423,true
1772303993766,0,8,404,425,true
1772303993768,33,8,405,425,true
1772303993792,43,8,406,416,true
1772303993800,34,8,407,422,true
1772303993800,28,8,408,422,true
1772303993802,49,8,409,424,true
1772303993803,19,8,410,424,true
1772303993828,39,8,411,416,true
1772303993835,24,8,412,422,true
1772303993835,25,8,413,422,true
1772303993837,13,8,414,423,true
1772303993839,46,8,415,424,true
1772303993864,32,8,416,416,true
1772303993871,41,8,417,423,true
1772303993871,36,8,418,422,true
1772303993873,20,8,419,423,true
1772303993874,12,8,420,423,true
1772303993899,30,8,421,416,true
1772303993907,38,8,422,422,true
1772303993907,27,8,423,422,true
1772303993909,10,8,424,423,true
1772303993910,35,8,425,424,true
1772303993936,40,8,426,359,true
1772303993943,16,8,428,357,true
1772303993943,11,8,427,358,true
1772303993945,7,8,429,358,true
1772303993945,37,8,430,357,true
1772303993971,17,8,431,357,true
1772303993978,22,8,432,357,true
1772303993978,6,8,433,357,true
1772303993981,9,8,435,356,true
1772303993982,29,8,434,359,true
1772303994008,26,8,436,357,true
1772303994013,8,8,437,356,true
1772303994014,15,8,438,357,true
1772303994016,14,8,439,357,true
1772303994017,1,8,440,357,true
1772303994043,18,8,441,357,true
1772303994049,47,8,442,356,true
1772303994049,4,8,443,356,true
1772303994052,5,8,444,357,true
1772303994053,3,8,445,357,true
1772303994079,2,8,446,357,true
1772303994085,48,8,447,356,true
1772303994085,44,8,448,357,true
1772303994088,23,8,449,357,true
1772303994089,31,8,450,357,true
1772303994114,21,9,451,357,true
1772303994121,42,9,452,356,true
1772303994121,45,9,453,356,true
1772303994123,0,9,454,356,true
1772303994125,33,9,455,357,true
1772303994150,43,9,456,357,true
1772303994157,34,9,457,356,true
1772303994157,28,9,458,356,true
1772303994159,49,9,459,356,true
1772303994160,19,9,460,357,true
1772303994185,39,9,461,357,true
1772303994193,25,9,463,357,true
1772303994193,24,9,462,357,true
1772303994194,13,9,464,357,true
1772303994196,46,9,465,357,true
1772303994221,32,9,466,357,true
1772303994228,41,9,467,357,true
1772303994229,36,9,468,357,true
1772303994230,20,9,469,357,true
1772303994232,12,9,470,358,true
1772303994257,30,9,471,357,true
1772303994264,38,9,472,357,true
1772303994264,27,9,473,357,true
1772303994266,10,9,474,356,true
1772303994267,35,9,475,357,true
1772303994292,40,9,476,356,true
1772303994299,16,9,477,356,true
1772303994300,11,9,478,356,true
1772303994301,7,9,479,356,true
1772303994303,37,9,480,357,true
1772303994328,17,9,481,356,true
1772303994335,22,9,482,357,true
1772303994335,6,9,483,356,true
1772303994337,9,9,484,356,true
1772303994338,29,9,485,356,true
1772303994363,26,9,486,355,true
1772303994371,8,9,487,357,true
1772303994371,15,9,488,356,true
1772303994373,14,9,489,356,true
1772303994374,1,9,490,357,true
1772303994399,18,9,491,355,true
1772303994406,47,9,492,357,true
1772303994406,4,9,493,356,true
1772303994408,5,9,494,356,true
1772303994410,3,9,495,357,true
1772303994435,2,9,496,355,true
1772303994442,48,9,497,357,true
1772303994442,44,9,498,356,true
1772303994444,23,9,499,356,true
1772303994446,31,9,500,356,true
