# host=127.0.0.1
# port=8080
# clients=50
# requestsPerClient=10
# warmupDiscarded=20
# elapsedSec=3.407153
# throughput=146.750091
# p50Ms=326
# p95Ms=397
timestamp_ms,client_id,req_index,global_req_no,latency_ms,ok
1772136098178,39,2,146,307,true
1772136098182,7,2,149,299,true
1772136098188,20,3,150,304,true
1772136098188,12,3,152,299,true
1772136098194,8,3,148,320,true
1772136098199,36,2,154,307,true
1772136098200,6,3,153,310,true
1772136098201,37,3,151,313,true
1772136098213,18,3,156,308,true
1772136098217,16,3,158,309,true
1772136098221,19,3,155,323,true
1772136098229,42,3,157,324,true
1772136098255,1,3,159,343,true
1772136098260,48,2,160,344,true
1772136098285,0,3,161,348,true
1772136098301,13,3,162,350,true
1772136098318,30,3,164,321,true
1772136098321,22,3,169,307,true
1772136098323,46,3,165,323,true
1772136098323,41,3,168,309,true
1772136098327,47,3,163,346,true
1772136098332,44,3,170,312,true
1772136098338,2,3,166,331,true
1772136098339,40,3,171,318,true
1772136098341,25,3,167,329,true
1772136098344,23,3,175,312,true
1772136098350,34,3,176,311,true
1772136098355,45,3,174,326,true
1772136098357,15,3,173,330,true
1772136098357,33,3,172,335,true
1772136098362,49,3,178,322,true
1772136098370,24,3,179,325,true
1772136098371,29,3,177,332,true
1772136098373,38,3,180,323,true
1772136098379,14,3,181,323,true
1772136098387,26,3,182,326,true
1772136098406,35,3,183,340,true
1772136098415,28,3,184,344,true
1772136098453,32,3,185,367,true
1772136098462,27,3,186,351,true
1772136098468,11,3,189,309,true
1772136098470,9,3,187,346,true
1772136098476,31,3,191,314,true
1772136098477,10,3,190,316,true
1772136098481,43,3,192,318,true
1772136098487,17,3,193,316,true
1772136098488,3,3,194,316,true
1772136098488,21,3,188,341,true
1772136098489,4,3,195,316,true
1772136098493,12,4,200,304,true
1772136098496,5,3,196,322,true
1772136098499,7,3,198,317,true
1772136098506,20,4,199,318,true
1772136098509,39,3,197,330,true
1772136098510,8,4,201,316,true
1772136098521,37,4,204,320,true
1772136098521,6,4,203,320,true
1772136098522,36,3,202,322,true
1772136098529,18,4,205,315,true
1772136098543,16,4,206,326,true
1772136098560,19,4,207,338,true
1772136098573,42,4,208,344,true
1772136098604,1,4,209,349,true
1772136098610,48,3,210,350,true
1772136098618,13,4,212,316,true
1772136098625,30,4,213,306,true
1772136098634,22,4,214,312,true
1772136098635,46,4,215,312,true
1772136098639,0,4,211,354,true
1772136098641,41,4,216,318,true
1772136098644,2,4,219,305,true
1772136098647,40,4,220,307,true
1772136098651,47,4,217,324,true
1772136098654,44,4,218,321,true
1772136098659,25,4,221,318,true
1772136098659,23,4,222,314,true
1772136098660,34,4,223,310,true
1772136098663,15,4,225,306,true
1772136098671,45,4,224,315,true
1772136098675,49,4,227,312,true
1772136098675,33,4,226,317,true
1772136098676,24,4,228,306,true
1772136098682,29,4,229,310,true
1772136098703,38,4,230,329,true
1772136098710,14,4,231,330,true
1772136098723,26,4,232,336,true
1772136098754,35,4,233,347,true
1772136098758,28,4,234,342,true
1772136098775,32,4,235,322,true
1772136098782,9,4,238,312,true
1772136098786,11,4,237,317,true
1772136098786,10,4,240,309,true
1772136098788,27,4,236,326,true
1772136098790,31,4,239,313,true
1772136098797,43,4,241,316,true
1772136098798,12,5,246,304,true
1772136098799,3,4,243,311,true
1772136098804,21,4,244,315,true
1772136098804,7,4,248,304,true
1772136098806,17,4,242,318,true
1772136098814,20,5,249,308,true
1772136098818,4,4,245,329,true
1772136098819,5,4,247,323,true
1772136098822,39,4,250,313,true
1772136098828,37,5,252,307,true
1772136098833,8,5,251,322,true
1772136098841,6,5,253,320,true
1772136098852,36,4,254,330,true
1772136098860,18,5,255,331,true
1772136098881,16,5,256,338,true
1772136098909,42,5,258,335,true
1772136098913,19,5,257,353,true
1772136098924,1,5,259,319,true
1772136098934,48,4,260,323,true
1772136098937,22,5,263,303,true
1772136098941,46,5,264,306,true
1772136098943,13,5,261,325,true
1772136098944,30,5,262,318,true
1772136098949,44,5,270,294,true
1772136098950,2,5,267,306,true
1772136098953,41,5,266,311,true
1772136098956,25,5,271,296,true
1772136098958,0,5,265,318,true
1772136098960,47,5,269,308,true
1772136098962,40,5,268,314,true
1772136098969,34,5,273,308,true
1772136098972,23,5,272,312,true
1772136098979,49,5,276,304,true
1772136098981,45,5,275,309,true
1772136098985,15,5,274,321,true
1772136098987,33,5,277,312,true
1772136099004,24,5,278,328,true
1772136099020,29,5,279,337,true
1772136099030,38,5,280,327,true
1772136099062,26,5,282,338,true
1772136099070,14,5,281,360,true
1772136099078,35,5,283,323,true
1772136099081,32,5,285,305,true
1772136099085,28,5,284,327,true
1772136099093,11,5,287,307,true
1772136099095,10,5,288,309,true
1772136099102,9,5,286,319,true
1772136099102,12,6,292,304,true
1772136099106,21,5,294,302,true
1772136099107,27,5,289,319,true
1772136099108,3,5,293,308,true
1772136099111,17,5,296,305,true
1772136099111,31,5,290,321,true
1772136099112,43,5,291,315,true
1772136099114,7,5,295,309,true
1772136099124,39,5,300,301,true
1772136099129,5,5,299,309,true
1772136099135,20,6,297,320,true
1772136099138,37,6,301,309,true
1772136099144,4,5,298,325,true
1772136099152,8,6,302,319,true
1772136099169,6,6,303,328,true
1772136099180,36,5,304,327,true
1772136099203,18,6,305,342,true
1772136099224,16,6,306,342,true
1772136099236,42,6,307,326,true
1772136099241,48,5,310,307,true
1772136099243,1,6,309,319,true
1772136099245,22,6,311,307,true
1772136099246,19,6,308,332,true
1772136099247,25,6,318,291,true
1772136099253,41,6,317,300,true
1772136099255,44,6,315,305,true
1772136099257,46,6,312,315,true
1772136099258,30,6,314,313,true
1772136099260,2,6,316,310,true
1772136099263,0,6,319,305,true
1772136099264,13,6,313,321,true
1772136099267,47,6,320,307,true
1772136099284,23,6,323,311,true
1772136099285,49,6,324,305,true
1772136099287,40,6,321,324,true
1772136099294,45,6,325,312,true
1772136099296,34,6,322,327,true
1772136099311,15,6,326,326,true
1772136099318,33,6,327,330,true
1772136099327,24,6,328,322,true
1772136099369,29,6,329,349,true
1772136099373,38,6,330,343,true
1772136099379,14,6,332,308,true
1772136099384,28,6,335,298,true
1772136099385,26,6,331,322,true
1772136099397,35,6,333,319,true
1772136099403,11,6,336,309,true
1772136099404,12,7,339,301,true
1772136099408,21,6,340,301,true
1772136099410,32,6,334,328,true
1772136099412,10,6,337,317,true
1772136099414,3,6,342,305,true
1772136099417,9,6,338,315,true
1772136099420,27,6,341,312,true
1772136099421,17,6,343,309,true
1772136099428,31,6,344,316,true
1772136099430,43,6,345,317,true
1772136099433,5,6,348,304,true
1772136099436,39,6,347,311,true
1772136099440,20,7,349,304,true
1772136099445,7,6,346,331,true
1772136099464,37,7,350,326,true
1772136099478,4,6,351,334,true
1772136099486,8,7,352,333,true
1772136099521,6,7,353,351,true
1772136099530,36,6,354,350,true
1772136099536,42,7,357,300,true
1772136099539,16,7,356,315,true
1772136099546,18,7,355,343,true
1772136099548,1,7,359,304,true
1772136099550,22,7,360,304,true
1772136099551,19,7,361,305,true
1772136099560,48,6,358,318,true
1772136099560,25,7,362,312,true
1772136099561,41,7,363,307,true
1772136099565,46,7,365,308,true
1772136099568,2,7,367,308,true
1772136099569,30,7,366,311,true
1772136099576,44,7,364,321,true
1772136099577,0,7,368,313,true
1772136099579,23,7,371,295,true
1772136099585,40,7,373,298,true
1772136099590,13,7,369,326,true
1772136099595,49,7,372,310,true
1772136099602,47,7,370,334,true
1772136099604,45,7,374,310,true
1772136099637,34,7,375,340,true
1772136099654,15,7,376,343,true
1772136099697,33,7,377,379,true
1772136099704,29,7,379,334,true
1772136099716,38,7,380,342,true
1772136099724,24,7,378,397,true
1772136099724,26,7,383,339,true
1772136099738,11,7,385,334,true
1772136099738,32,7,388,328,true
1772136099742,12,8,386,338,true
1772136099742,28,7,382,358,true
1772136099749,14,7,381,369,true
1772136099753,35,7,384,356,true
1772136099760,21,7,387,352,true
1772136099768,3,7,390,354,true
1772136099773,10,7,389,360,true
1772136099787,9,7,391,370,true
1772136099788,27,7,392,368,true
1772136099796,5,7,396,362,true
1772136099802,43,7,395,372,true
1772136099806,31,7,394,378,true
1772136099812,39,7,397,375,true
1772136099821,17,7,393,400,true
1772136099823,20,8,398,382,true
1772136099840,7,7,399,394,true
1772136099862,37,8,400,397,true
1772136099903,4,7,401,424,true
1772136099906,36,7,404,376,true
1772136099921,8,8,402,434,true
1772136099921,16,8,406,381,true
1772136099922,22,8,409,372,true
1772136099928,6,8,403,406,true
1772136099933,19,8,410,381,true
1772136099934,42,8,405,398,true
1772136099935,1,8,408,387,true
1772136099939,41,8,413,378,true
1772136099945,25,8,412,385,true
1772136099949,48,7,411,389,true
1772136099956,2,8,415,387,true
1772136099959,18,8,407,412,true
1772136099965,46,8,414,399,true
1772136099973,44,8,417,396,true
1772136099974,30,8,416,405,true
1772136099979,0,8,418,402,true
1772136099980,23,8,419,400,true
1772136099987,13,8,421,396,true
1772136099989,40,8,420,403,true
1772136100003,49,8,422,408,true
1772136100015,47,8,423,413,true
1772136100045,45,8,424,441,true
1772136100075,33,8,427,377,true
1772136100077,34,8,425,440,true
1772136100083,15,8,426,428,true
1772136100089,38,8,429,373,true
1772136100094,24,8,430,370,true
1772136100096,11,8,432,358,true
1772136100098,29,8,428,394,true
1772136100099,26,8,431,374,true
1772136100103,12,9,434,361,true
1772136100106,28,8,435,364,true
1772136100110,32,8,433,371,true
1772136100119,14,8,436,370,true
1772136100125,9,8,441,337,true
1772136100131,3,8,439,362,true
1772136100132,21,8,438,371,true
1772136100139,35,8,437,385,true
1772136100143,10,8,440,369,true
1772136100144,5,8,443,347,true
1772136100161,43,8,444,359,true
1772136100164,27,8,442,375,true
1772136100164,31,8,445,358,true
1772136100183,39,8,446,371,true
1772136100184,17,8,447,363,true
1772136100202,20,9,448,379,true
1772136100241,4,8,451,337,true
1772136100244,7,8,449,404,true
1772136100246,37,9,450,383,true
1772136100252,8,9,453,331,true
1772136100257,22,9,455,334,true
1772136100260,16,9,454,338,true
1772136100260,36,8,452,353,true
1772136100261,1,9,459,326,true
1772136100263,6,9,456,335,true
1772136100273,42,9,458,338,true
1772136100281,41,9,460,342,true
1772136100282,19,9,457,349,true
1772136100288,18,9,464,329,true
1772136100288,2,9,463,332,true
1772136100290,25,9,461,344,true
1772136100294,48,8,462,344,true
1772136100305,46,9,465,339,true
1772136100308,0,9,468,328,true
1772136100308,44,9,466,334,true
1772136100314,30,9,467,339,true
1772136100314,23,9,469,333,true
1772136100338,40,9,471,349,true
1772136100340,13,9,470,353,true
1772136100366,49,9,472,362,true
1772136100394,45,9,474,349,true
1772136100400,33,9,475,324,true
1772136100404,47,9,473,388,true
1772136100413,24,9,479,318,true
1772136100416,29,9,481,318,true
1772136100419,34,9,476,341,true
1772136100420,38,9,478,330,true
1772136100422,11,9,480,325,true
1772136100422,15,9,477,339,true
1772136100428,26,9,482,328,true
1772136100429,28,9,483,323,true
1772136100436,3,9,487,305,true
1772136100439,21,9,488,306,true
1772136100439,14,9,485,320,true
1772136100440,32,9,484,330,true
1772136100442,9,9,486,316,true
1772136100447,5,9,491,303,true
1772136100448,35,9,489,308,true
1772136100452,27,9,493,288,true
1772136100454,43,9,492,292,true
1772136100454,10,9,490,310,true
1772136100460,39,9,495,277,true
1772136100463,31,9,494,298,true
1772136100467,17,9,496,283,true
1772136100476,36,9,499,215,true
1772136100477,7,9,498,232,true
1772136100478,4,9,497,237,true
1772136100479,48,9,500,185,true
